paiement_id,abonnement_id,membre_id,date_paiement,montant,mode_paiement,statut_paiement
PAY-002861,ABO-00954,MEM-00954,2026-05-05,49.0,prelevement_sepa,paye
PAY-002862,ABO-00954,MEM-00954,2026-06-05,49.0,prelevement_sepa,echoue
PAY-002863,ABO-00955,MEM-00955,2026-04-05,49.0,prelevement_sepa,paye
PAY-002864,ABO-00955,MEM-00955,2026-05-05,49.0,prelevement_sepa,paye
PAY-002865,ABO-00955,MEM-00955,2026-06-05,49.0,prelevement_sepa,paye
PAY-002866,ABO-00956,MEM-00956,2026-04-05,49.0,prelevement_sepa,paye
PAY-002867,ABO-00956,MEM-00956,2026-05-05,49.0,prelevement_sepa,paye
PAY-002868,ABO-00956,MEM-00956,2026-06-05,49.0,prelevement_sepa,paye
PAY-002869,ABO-00957,MEM-00957,2026-04-05,69.0,cb,paye
PAY-002870,ABO-00957,MEM-00957,2026-05-05,69.0,cb,paye
PAY-002871,ABO-00957,MEM-00957,2026-06-05,69.0,cb,paye
PAY-002872,ABO-00958,MEM-00958,2026-04-05,49.0,prelevement_sepa,paye
PAY-002873,ABO-00958,MEM-00958,2026-05-05,49.0,prelevement_sepa,paye
PAY-002874,ABO-00958,MEM-00958,2026-06-05,49.0,prelevement_sepa,paye
PAY-002875,ABO-00959,MEM-00959,2026-04-05,49.0,cb,paye
PAY-002876,ABO-00959,MEM-00959,2026-05-05,49.0,cb,paye
PAY-002877,ABO-00959,MEM-00959,2026-06-05,49.0,cb,paye
PAY-002878,ABO-00960,MEM-00960,2026-04-05,69.0,prelevement_sepa,paye
PAY-002879,ABO-00960,MEM-00960,2026-05-05,69.0,prelevement_sepa,paye
PAY-002880,ABO-00960,MEM-00960,2026-06-05,69.0,prelevement_sepa,paye
PAY-002881,ABO-00961,MEM-00961,2026-04-05,49.0,prelevement_sepa,paye
PAY-002882,ABO-00961,MEM-00961,2026-05-05,49.0,prelevement_sepa,paye
PAY-002883,ABO-00961,MEM-00961,2026-06-05,49.0,prelevement_sepa,paye
PAY-002884,ABO-00962,MEM-00962,2026-04-05,49.0,prelevement_sepa,paye
PAY-002885,ABO-00962,MEM-00962,2026-05-05,49.0,prelevement_sepa,paye
PAY-002886,ABO-00962,MEM-00962,2026-06-05,49.0,prelevement_sepa,paye
PAY-002887,ABO-00963,MEM-00963,2026-04-05,49.0,prelevement_sepa,paye
PAY-002888,ABO-00963,MEM-00963,2026-05-05,49.0,prelevement_sepa,paye
PAY-002889,ABO-00963,MEM-00963,2026-06-05,49.0,prelevement_sepa,paye
PAY-002890,ABO-00964,MEM-00964,2026-04-05,49.0,prelevement_sepa,echoue
PAY-002891,ABO-00964,MEM-00964,2026-05-05,49.0,prelevement_sepa,paye
PAY-002892,ABO-00964,MEM-00964,2026-06-05,49.0,prelevement_sepa,paye
PAY-002893,ABO-00965,MEM-00965,2026-04-05,69.0,prelevement_sepa,paye
PAY-002894,ABO-00965,MEM-00965,2026-05-05,69.0,prelevement_sepa,paye
PAY-002895,ABO-00965,MEM-00965,2026-06-05,69.0,prelevement_sepa,paye
PAY-002896,ABO-00966,MEM-00966,2026-04-05,69.0,prelevement_sepa,paye
PAY-002897,ABO-00966,MEM-00966,2026-05-05,69.0,prelevement_sepa,paye
PAY-002898,ABO-00966,MEM-00966,2026-06-05,69.0,prelevement_sepa,paye
PAY-002899,ABO-00967,MEM-00967,2026-04-05,49.0,prelevement_sepa,paye
PAY-002900,ABO-00967,MEM-00967,2026-05-05,49.0,prelevement_sepa,paye
PAY-002901,ABO-00967,MEM-00967,2026-06-05,49.0,prelevement_sepa,paye
PAY-002902,ABO-00968,MEM-00968,2026-04-05,69.0,prelevement_sepa,paye
PAY-002903,ABO-00968,MEM-00968,2026-05-05,69.0,prelevement_sepa,paye
PAY-002904,ABO-00968,MEM-00968,2026-06-05,69.0,prelevement_sepa,paye
PAY-002905,ABO-00969,MEM-00969,2026-04-05,49.0,prelevement_sepa,paye
PAY-002906,ABO-00969,MEM-00969,2026-05-05,49.0,prelevement_sepa,paye
PAY-002907,ABO-00969,MEM-00969,2026-06-05,49.0,prelevement_sepa,paye
PAY-002908,ABO-00970,MEM-00970,2026-04-05,49.0,prelevement_sepa,paye
PAY-002909,ABO-00970,MEM-00970,2026-05-05,49.0,prelevement_sepa,paye
PAY-002910,ABO-00970,MEM-00970,2026-06-05,49.0,prelevement_sepa,paye
PAY-002911,ABO-00971,MEM-00971,2026-04-05,69.0,prelevement_sepa,paye
PAY-002912,ABO-00971,MEM-00971,2026-05-05,69.0,prelevement_sepa,paye
PAY-002913,ABO-00971,MEM-00971,2026-06-05,69.0,prelevement_sepa,paye
PAY-002914,ABO-00972,MEM-00972,2026-04-05,49.0,prelevement_sepa,paye
PAY-002915,ABO-00972,MEM-00972,2026-05-05,49.0,prelevement_sepa,paye
PAY-002916,ABO-00972,MEM-00972,2026-06-05,49.0,prelevement_sepa,paye
PAY-002917,ABO-00973,MEM-00973,2026-04-05,49.0,prelevement_sepa,paye
PAY-002918,ABO-00973,MEM-00973,2026-05-05,49.0,prelevement_sepa,paye
PAY-002919,ABO-00973,MEM-00973,2026-06-05,49.0,prelevement_sepa,paye
PAY-002920,ABO-00974,MEM-00974,2026-04-05,49.0,prelevement_sepa,paye
PAY-002921,ABO-00974,MEM-00974,2026-05-05,49.0,prelevement_sepa,paye
PAY-002922,ABO-00974,MEM-00974,2026-06-05,49.0,prelevement_sepa,paye
PAY-002923,ABO-00975,MEM-00975,2026-04-05,69.0,cb,paye
PAY-002924,ABO-00975,MEM-00975,2026-05-05,69.0,cb,paye
PAY-002925,ABO-00975,MEM-00975,2026-06-05,69.0,cb,paye
PAY-002926,ABO-00976,MEM-00976,2026-04-05,49.0,prelevement_sepa,paye
PAY-002927,ABO-00976,MEM-00976,2026-05-05,49.0,prelevement_sepa,paye
PAY-002928,ABO-00976,MEM-00976,2026-06-05,49.0,prelevement_sepa,paye
PAY-002929,ABO-00977,MEM-00977,2026-04-05,69.0,prelevement_sepa,paye
PAY-002930,ABO-00977,MEM-00977,2026-05-05,69.0,prelevement_sepa,paye
PAY-002931,ABO-00977,MEM-00977,2026-06-05,69.0,prelevement_sepa,paye
PAY-002932,ABO-00978,MEM-00978,2026-04-05,49.0,prelevement_sepa,paye
PAY-002933,ABO-00978,MEM-00978,2026-05-05,49.0,prelevement_sepa,paye
PAY-002934,ABO-00978,MEM-00978,2026-06-05,49.0,prelevement_sepa,paye
PAY-002935,ABO-00979,MEM-00979,2026-04-05,69.0,prelevement_sepa,paye
PAY-002936,ABO-00979,MEM-00979,2026-05-05,69.0,prelevement_sepa,paye
PAY-002937,ABO-00979,MEM-00979,2026-06-05,69.0,prelevement_sepa,paye
PAY-002938,ABO-00980,MEM-00980,2026-04-05,49.0,prelevement_sepa,paye
PAY-002939,ABO-00980,MEM-00980,2026-05-05,49.0,prelevement_sepa,paye
PAY-002940,ABO-00980,MEM-00980,2026-06-05,49.0,prelevement_sepa,paye
PAY-002941,ABO-00981,MEM-00981,2026-04-05,69.0,cb,paye
PAY-002942,ABO-00981,MEM-00981,2026-05-05,69.0,cb,paye
PAY-002943,ABO-00981,MEM-00981,2026-06-05,69.0,cb,echoue
PAY-002944,ABO-00982,MEM-00982,2026-04-05,49.0,prelevement_sepa,paye
PAY-002945,ABO-00982,MEM-00982,2026-05-05,49.0,prelevement_sepa,paye
PAY-002946,ABO-00982,MEM-00982,2026-06-05,49.0,prelevement_sepa,paye
PAY-002947,ABO-00983,MEM-00983,2026-04-05,69.0,especes,paye
PAY-002948,ABO-00983,MEM-00983,2026-05-05,69.0,especes,paye
PAY-002949,ABO-00983,MEM-00983,2026-06-05,69.0,especes,paye
PAY-002950,ABO-00984,MEM-00984,2026-04-05,49.0,prelevement_sepa,paye
PAY-002951,ABO-00984,MEM-00984,2026-05-05,49.0,prelevement_sepa,paye
PAY-002952,ABO-00984,MEM-00984,2026-06-05,49.0,prelevement_sepa,paye
PAY-002953,ABO-00985,MEM-00985,2026-04-05,69.0,prelevement_sepa,paye
PAY-002954,ABO-00985,MEM-00985,2026-05-05,69.0,prelevement_sepa,paye
PAY-002955,ABO-00985,MEM-00985,2026-06-05,69.0,prelevement_sepa,paye
PAY-002956,ABO-00986,MEM-00986,2026-04-05,49.0,prelevement_sepa,paye
PAY-002957,ABO-00986,MEM-00986,2026-05-05,49.0,prelevement_sepa,paye
PAY-002958,ABO-00986,MEM-00986,2026-06-05,49.0,prelevement_sepa,paye
PAY-002959,ABO-00987,MEM-00987,2026-04-05,49.0,prelevement_sepa,paye
PAY-002960,ABO-00987,MEM-00987,2026-05-05,49.0,prelevement_sepa,paye
PAY-002961,ABO-00987,MEM-00987,2026-06-05,49.0,prelevement_sepa,paye
PAY-002962,ABO-00988,MEM-00988,2026-04-05,49.0,prelevement_sepa,paye
PAY-002963,ABO-00988,MEM-00988,2026-05-05,49.0,prelevement_sepa,paye
PAY-002964,ABO-00988,MEM-00988,2026-06-05,49.0,prelevement_sepa,paye
PAY-002965,ABO-00989,MEM-00989,2026-04-05,69.0,especes,paye
PAY-002966,ABO-00989,MEM-00989,2026-05-05,69.0,especes,paye
PAY-002967,ABO-00989,MEM-00989,2026-06-05,69.0,especes,paye
PAY-002968,ABO-00990,MEM-00990,2026-04-05,49.0,prelevement_sepa,paye
PAY-002969,ABO-00990,MEM-00990,2026-05-05,49.0,prelevement_sepa,paye
PAY-002970,ABO-00990,MEM-00990,2026-06-05,49.0,prelevement_sepa,paye
PAY-002971,ABO-00991,MEM-00991,2026-04-05,49.0,especes,paye
PAY-002972,ABO-00991,MEM-00991,2026-05-05,49.0,especes,paye
PAY-002973,ABO-00991,MEM-00991,2026-06-05,49.0,especes,paye
PAY-002974,ABO-00992,MEM-00992,2026-04-05,49.0,prelevement_sepa,paye
PAY-002975,ABO-00992,MEM-00992,2026-05-05,49.0,prelevement_sepa,paye
PAY-002976,ABO-00992,MEM-00992,2026-06-05,49.0,prelevement_sepa,paye
PAY-002977,ABO-00993,MEM-00993,2026-04-05,69.0,prelevement_sepa,paye
PAY-002978,ABO-00993,MEM-00993,2026-05-05,69.0,prelevement_sepa,echoue
PAY-002979,ABO-00993,MEM-00993,2026-06-05,69.0,prelevement_sepa,paye
PAY-002980,ABO-00994,MEM-00994,2026-04-05,49.0,prelevement_sepa,paye
PAY-002981,ABO-00994,MEM-00994,2026-05-05,49.0,prelevement_sepa,paye
PAY-002982,ABO-00994,MEM-00994,2026-06-05,49.0,prelevement_sepa,paye
PAY-002983,ABO-00995,MEM-00995,2026-04-05,69.0,prelevement_sepa,paye
PAY-002984,ABO-00995,MEM-00995,2026-05-05,69.0,prelevement_sepa,paye
PAY-002985,ABO-00995,MEM-00995,2026-06-05,69.0,prelevement_sepa,paye
PAY-002986,ABO-00996,MEM-00996,2026-04-05,49.0,prelevement_sepa,paye
PAY-002987,ABO-00996,MEM-00996,2026-05-05,49.0,prelevement_sepa,paye
PAY-002988,ABO-00996,MEM-00996,2026-06-05,49.0,prelevement_sepa,paye
PAY-002989,ABO-00997,MEM-00997,2026-04-05,49.0,prelevement_sepa,paye
PAY-002990,ABO-00997,MEM-00997,2026-05-05,49.0,prelevement_sepa,paye
PAY-002991,ABO-00997,MEM-00997,2026-06-05,49.0,prelevement_sepa,paye
PAY-002992,ABO-00998,MEM-00998,2026-04-05,49.0,prelevement_sepa,paye
PAY-002993,ABO-00998,MEM-00998,2026-05-05,49.0,prelevement_sepa,paye
PAY-002994,ABO-00998,MEM-00998,2026-06-05,49.0,prelevement_sepa,paye
PAY-002995,ABO-00999,MEM-00999,2026-04-05,49.0,prelevement_sepa,paye
PAY-002996,ABO-00999,MEM-00999,2026-05-05,49.0,prelevement_sepa,paye
PAY-002997,ABO-00999,MEM-00999,2026-06-05,49.0,prelevement_sepa,paye
PAY-002998,ABO-01000,MEM-01000,2026-04-05,69.0,cb,paye
PAY-002999,ABO-01000,MEM-01000,2026-05-05,69.0,cb,paye
PAY-003000,ABO-01000,MEM-01000,2026-06-05,69.0,cb,paye
PAY-003001,ABO-01001,MEM-01001,2026-04-05,49.0,prelevement_sepa,paye
PAY-003002,ABO-01001,MEM-01001,2026-05-05,49.0,prelevement_sepa,paye
PAY-003003,ABO-01001,MEM-01001,2026-06-05,49.0,prelevement_sepa,paye
PAY-003004,ABO-01002,MEM-01002,2026-04-05,49.0,prelevement_sepa,paye
PAY-003005,ABO-01002,MEM-01002,2026-05-05,49.0,prelevement_sepa,paye
PAY-003006,ABO-01002,MEM-01002,2026-06-05,49.0,prelevement_sepa,paye
PAY-003007,ABO-01003,MEM-01003,2026-04-05,49.0,prelevement_sepa,paye
PAY-003008,ABO-01003,MEM-01003,2026-05-05,49.0,prelevement_sepa,paye
PAY-003009,ABO-01003,MEM-01003,2026-06-05,49.0,prelevement_sepa,paye
PAY-003010,ABO-01004,MEM-01004,2026-04-05,69.0,prelevement_sepa,paye
PAY-003011,ABO-01004,MEM-01004,2026-05-05,69.0,prelevement_sepa,paye
PAY-003012,ABO-01004,MEM-01004,2026-06-05,69.0,prelevement_sepa,paye
PAY-003013,ABO-01005,MEM-01005,2026-04-05,69.0,prelevement_sepa,paye
PAY-003014,ABO-01005,MEM-01005,2026-05-05,69.0,prelevement_sepa,paye
PAY-003015,ABO-01005,MEM-01005,2026-06-05,69.0,prelevement_sepa,paye
PAY-003016,ABO-01006,MEM-01006,2026-04-05,69.0,prelevement_sepa,echoue
PAY-003017,ABO-01006,MEM-01006,2026-05-05,69.0,prelevement_sepa,paye
PAY-003018,ABO-01006,MEM-01006,2026-06-05,69.0,prelevement_sepa,paye
PAY-003019,ABO-01007,MEM-01007,2026-04-05,49.0,prelevement_sepa,paye
PAY-003020,ABO-01007,MEM-01007,2026-05-05,49.0,prelevement_sepa,paye
PAY-003021,ABO-01007,MEM-01007,2026-06-05,49.0,prelevement_sepa,paye
PAY-003022,ABO-01008,MEM-01008,2026-04-05,69.0,cb,paye
PAY-003023,ABO-01008,MEM-01008,2026-05-05,69.0,cb,paye
PAY-003024,ABO-01008,MEM-01008,2026-06-05,69.0,cb,paye
PAY-003025,ABO-01009,MEM-01009,2026-04-05,69.0,prelevement_sepa,paye
PAY-003026,ABO-01009,MEM-01009,2026-05-05,69.0,prelevement_sepa,paye
PAY-003027,ABO-01009,MEM-01009,2026-06-05,69.0,prelevement_sepa,paye
PAY-003028,ABO-01010,MEM-01010,2026-04-05,69.0,prelevement_sepa,paye
PAY-003029,ABO-01010,MEM-01010,2026-05-05,69.0,prelevement_sepa,paye
PAY-003030,ABO-01010,MEM-01010,2026-06-05,69.0,prelevement_sepa,paye
PAY-003031,ABO-01011,MEM-01011,2026-04-05,49.0,cb,paye
PAY-003032,ABO-01011,MEM-01011,2026-05-05,49.0,cb,paye
PAY-003033,ABO-01011,MEM-01011,2026-06-05,49.0,cb,paye
PAY-003034,ABO-01012,MEM-01012,2026-04-05,49.0,prelevement_sepa,paye
PAY-003035,ABO-01012,MEM-01012,2026-05-05,49.0,prelevement_sepa,paye
PAY-003036,ABO-01012,MEM-01012,2026-06-05,49.0,prelevement_sepa,paye
PAY-003037,ABO-01013,MEM-01013,2026-04-05,69.0,prelevement_sepa,paye
PAY-003038,ABO-01013,MEM-01013,2026-05-05,69.0,prelevement_sepa,paye
PAY-003039,ABO-01013,MEM-01013,2026-06-05,69.0,prelevement_sepa,paye
PAY-003040,ABO-01014,MEM-01014,2026-04-05,69.0,cb,paye
PAY-003041,ABO-01014,MEM-01014,2026-05-05,69.0,cb,paye
PAY-003042,ABO-01014,MEM-01014,2026-06-05,69.0,cb,paye
PAY-003043,ABO-01015,MEM-01015,2026-04-05,69.0,prelevement_sepa,paye
PAY-003044,ABO-01015,MEM-01015,2026-05-05,69.0,prelevement_sepa,paye
PAY-003045,ABO-01015,MEM-01015,2026-06-05,69.0,prelevement_sepa,paye
PAY-003046,ABO-01016,MEM-01016,2026-04-05,69.0,prelevement_sepa,paye
PAY-003047,ABO-01016,MEM-01016,2026-05-05,69.0,prelevement_sepa,paye
PAY-003048,ABO-01016,MEM-01016,2026-06-05,69.0,prelevement_sepa,paye
PAY-003049,ABO-01017,MEM-01017,2026-04-05,69.0,prelevement_sepa,paye
PAY-003050,ABO-01017,MEM-01017,2026-05-05,69.0,prelevement_sepa,paye
PAY-003051,ABO-01017,MEM-01017,2026-06-05,69.0,prelevement_sepa,paye
PAY-003052,ABO-01018,MEM-01018,2026-04-05,49.0,cb,paye
PAY-003053,ABO-01018,MEM-01018,2026-05-05,49.0,cb,paye
PAY-003054,ABO-01018,MEM-01018,2026-06-05,49.0,cb,paye
PAY-003055,ABO-01019,MEM-01019,2026-04-05,49.0,prelevement_sepa,paye
PAY-003056,ABO-01019,MEM-01019,2026-05-05,49.0,prelevement_sepa,paye
PAY-003057,ABO-01019,MEM-01019,2026-06-05,49.0,prelevement_sepa,paye
PAY-003058,ABO-01020,MEM-01020,2026-04-05,69.0,prelevement_sepa,paye
PAY-003059,ABO-01020,MEM-01020,2026-05-05,69.0,prelevement_sepa,paye
PAY-003060,ABO-01020,MEM-01020,2026-06-05,69.0,prelevement_sepa,paye
PAY-003061,ABO-01021,MEM-01021,2026-04-05,49.0,prelevement_sepa,paye
PAY-003062,ABO-01021,MEM-01021,2026-05-05,49.0,prelevement_sepa,paye
PAY-003063,ABO-01021,MEM-01021,2026-06-05,49.0,prelevement_sepa,paye
PAY-003064,ABO-01022,MEM-01022,2026-04-05,49.0,prelevement_sepa,paye
PAY-003065,ABO-01022,MEM-01022,2026-05-05,49.0,prelevement_sepa,paye
PAY-003066,ABO-01022,MEM-01022,2026-06-05,49.0,prelevement_sepa,paye
PAY-003067,ABO-01023,MEM-01023,2026-04-05,49.0,prelevement_sepa,paye
PAY-003068,ABO-01023,MEM-01023,2026-05-05,49.0,prelevement_sepa,paye
PAY-003069,ABO-01023,MEM-01023,2026-06-05,49.0,prelevement_sepa,paye
PAY-003070,ABO-01024,MEM-01024,2026-04-05,49.0,prelevement_sepa,paye
PAY-003071,ABO-01024,MEM-01024,2026-05-05,49.0,prelevement_sepa,paye
PAY-003072,ABO-01024,MEM-01024,2026-06-05,49.0,prelevement_sepa,paye
PAY-003073,ABO-01025,MEM-01025,2026-04-05,49.0,prelevement_sepa,paye
PAY-003074,ABO-01025,MEM-01025,2026-05-05,49.0,prelevement_sepa,paye
PAY-003075,ABO-01025,MEM-01025,2026-06-05,49.0,prelevement_sepa,paye
PAY-003076,ABO-01026,MEM-01026,2026-04-05,49.0,cb,paye
PAY-003077,ABO-01026,MEM-01026,2026-05-05,49.0,cb,paye
PAY-003078,ABO-01026,MEM-01026,2026-06-05,49.0,cb,paye
PAY-003079,ABO-01027,MEM-01027,2026-04-05,69.0,prelevement_sepa,paye
PAY-003080,ABO-01027,MEM-01027,2026-05-05,69.0,prelevement_sepa,paye
PAY-003081,ABO-01027,MEM-01027,2026-06-05,69.0,prelevement_sepa,paye
PAY-003082,ABO-01028,MEM-01028,2026-04-05,49.0,cb,paye
PAY-003083,ABO-01028,MEM-01028,2026-05-05,49.0,cb,paye
PAY-003084,ABO-01028,MEM-01028,2026-06-05,49.0,cb,paye
PAY-003085,ABO-01029,MEM-01029,2026-04-05,49.0,prelevement_sepa,paye
PAY-003086,ABO-01029,MEM-01029,2026-05-05,49.0,prelevement_sepa,echoue
PAY-003087,ABO-01029,MEM-01029,2026-06-05,49.0,prelevement_sepa,paye
PAY-003088,ABO-01030,MEM-01030,2026-04-05,49.0,prelevement_sepa,paye
PAY-003089,ABO-01030,MEM-01030,2026-05-05,49.0,prelevement_sepa,paye
PAY-003090,ABO-01030,MEM-01030,2026-06-05,49.0,prelevement_sepa,echoue
PAY-003091,ABO-01031,MEM-01031,2026-04-05,49.0,prelevement_sepa,paye
PAY-003092,ABO-01031,MEM-01031,2026-05-05,49.0,prelevement_sepa,paye
PAY-003093,ABO-01031,MEM-01031,2026-06-05,49.0,prelevement_sepa,paye
PAY-003094,ABO-01032,MEM-01032,2026-04-05,69.0,prelevement_sepa,paye
PAY-003095,ABO-01032,MEM-01032,2026-05-05,69.0,prelevement_sepa,paye
PAY-003096,ABO-01032,MEM-01032,2026-06-05,69.0,prelevement_sepa,paye
PAY-003097,ABO-01033,MEM-01033,2026-04-05,69.0,prelevement_sepa,paye
PAY-003098,ABO-01033,MEM-01033,2026-05-05,69.0,prelevement_sepa,paye
PAY-003099,ABO-01033,MEM-01033,2026-06-05,69.0,prelevement_sepa,paye
PAY-003100,ABO-01034,MEM-01034,2026-04-05,49.0,cb,paye
PAY-003101,ABO-01034,MEM-01034,2026-05-05,49.0,cb,paye
PAY-003102,ABO-01034,MEM-01034,2026-06-05,49.0,cb,paye
PAY-003103,ABO-01035,MEM-01035,2026-04-05,49.0,prelevement_sepa,paye
PAY-003104,ABO-01035,MEM-01035,2026-05-05,49.0,prelevement_sepa,echoue
PAY-003105,ABO-01035,MEM-01035,2026-06-05,49.0,prelevement_sepa,paye
PAY-003106,ABO-01036,MEM-01036,2026-04-05,69.0,prelevement_sepa,paye
PAY-003107,ABO-01036,MEM-01036,2026-05-05,69.0,prelevement_sepa,paye
PAY-003108,ABO-01036,MEM-01036,2026-06-05,69.0,prelevement_sepa,paye
PAY-003109,ABO-01037,MEM-01037,2026-04-05,49.0,especes,paye
PAY-003110,ABO-01037,MEM-01037,2026-05-05,49.0,especes,paye
PAY-003111,ABO-01037,MEM-01037,2026-06-05,49.0,especes,paye
PAY-003112,ABO-01038,MEM-01038,2026-04-05,49.0,prelevement_sepa,paye
PAY-003113,ABO-01038,MEM-01038,2026-05-05,49.0,prelevement_sepa,paye
PAY-003114,ABO-01038,MEM-01038,2026-06-05,49.0,prelevement_sepa,paye
PAY-003115,ABO-01039,MEM-01039,2026-04-05,69.0,prelevement_sepa,paye
PAY-003116,ABO-01039,MEM-01039,2026-05-05,69.0,prelevement_sepa,paye
PAY-003117,ABO-01039,MEM-01039,2026-06-05,69.0,prelevement_sepa,paye
PAY-003118,ABO-01040,MEM-01040,2026-04-05,49.0,prelevement_sepa,paye
PAY-003119,ABO-01040,MEM-01040,2026-05-05,49.0,prelevement_sepa,paye
PAY-003120,ABO-01040,MEM-01040,2026-06-05,49.0,prelevement_sepa,paye
PAY-003121,ABO-01041,MEM-01041,2026-04-05,69.0,prelevement_sepa,paye
PAY-003122,ABO-01041,MEM-01041,2026-05-05,69.0,prelevement_sepa,paye
PAY-003123,ABO-01041,MEM-01041,2026-06-05,69.0,prelevement_sepa,echoue
PAY-003124,ABO-01042,MEM-01042,2026-04-05,49.0,prelevement_sepa,paye
PAY-003125,ABO-01042,MEM-01042,2026-05-05,49.0,prelevement_sepa,paye
PAY-003126,ABO-01042,MEM-01042,2026-06-05,49.0,prelevement_sepa,paye
PAY-003127,ABO-01043,MEM-01043,2026-04-05,69.0,prelevement_sepa,paye
PAY-003128,ABO-01043,MEM-01043,2026-05-05,69.0,prelevement_sepa,paye
PAY-003129,ABO-01043,MEM-01043,2026-06-05,69.0,prelevement_sepa,paye
PAY-003130,ABO-01044,MEM-01044,2026-04-05,49.0,prelevement_sepa,paye
PAY-003131,ABO-01044,MEM-01044,2026-05-05,49.0,prelevement_sepa,paye
PAY-003132,ABO-01044,MEM-01044,2026-06-05,49.0,prelevement_sepa,paye
PAY-003133,ABO-01045,MEM-01045,2026-04-05,49.0,prelevement_sepa,paye
PAY-003134,ABO-01045,MEM-01045,2026-05-05,49.0,prelevement_sepa,paye
PAY-003135,ABO-01045,MEM-01045,2026-06-05,49.0,prelevement_sepa,paye
PAY-003136,ABO-01046,MEM-01046,2026-04-05,49.0,prelevement_sepa,paye
PAY-003137,ABO-01046,MEM-01046,2026-05-05,49.0,prelevement_sepa,paye
PAY-003138,ABO-01046,MEM-01046,2026-06-05,49.0,prelevement_sepa,paye
PAY-003139,ABO-01047,MEM-01047,2026-04-05,69.0,prelevement_sepa,paye
PAY-003140,ABO-01047,MEM-01047,2026-05-05,69.0,prelevement_sepa,paye
PAY-003141,ABO-01047,MEM-01047,2026-06-05,69.0,prelevement_sepa,paye
PAY-003142,ABO-01048,MEM-01048,2026-04-05,49.0,cb,paye
PAY-003143,ABO-01048,MEM-01048,2026-05-05,49.0,cb,paye
PAY-003144,ABO-01048,MEM-01048,2026-06-05,49.0,cb,paye
PAY-003145,ABO-01049,MEM-01049,2026-04-05,49.0,prelevement_sepa,paye
PAY-003146,ABO-01049,MEM-01049,2026-05-05,49.0,prelevement_sepa,paye
PAY-003147,ABO-01049,MEM-01049,2026-06-05,49.0,prelevement_sepa,paye
PAY-003148,ABO-01050,MEM-01050,2026-04-05,49.0,prelevement_sepa,paye
PAY-003149,ABO-01050,MEM-01050,2026-05-05,49.0,prelevement_sepa,paye
PAY-003150,ABO-01050,MEM-01050,2026-06-05,49.0,prelevement_sepa,paye
PAY-003151,ABO-01051,MEM-01051,2026-04-05,69.0,prelevement_sepa,paye
PAY-003152,ABO-01051,MEM-01051,2026-05-05,69.0,prelevement_sepa,paye
PAY-003153,ABO-01051,MEM-01051,2026-06-05,69.0,prelevement_sepa,paye
PAY-003154,ABO-01052,MEM-01052,2026-04-05,49.0,prelevement_sepa,paye
PAY-003155,ABO-01052,MEM-01052,2026-05-05,49.0,prelevement_sepa,paye
PAY-003156,ABO-01052,MEM-01052,2026-06-05,49.0,prelevement_sepa,paye
PAY-003157,ABO-01053,MEM-01053,2026-04-05,69.0,prelevement_sepa,paye
PAY-003158,ABO-01053,MEM-01053,2026-05-05,69.0,prelevement_sepa,paye
PAY-003159,ABO-01053,MEM-01053,2026-06-05,69.0,prelevement_sepa,paye
PAY-003160,ABO-01054,MEM-01054,2026-04-05,69.0,prelevement_sepa,paye
PAY-003161,ABO-01054,MEM-01054,2026-05-05,69.0,prelevement_sepa,paye
PAY-003162,ABO-01054,MEM-01054,2026-06-05,69.0,prelevement_sepa,paye
PAY-003163,ABO-01055,MEM-01055,2026-04-05,69.0,prelevement_sepa,paye
PAY-003164,ABO-01055,MEM-01055,2026-05-05,69.0,prelevement_sepa,paye
PAY-003165,ABO-01055,MEM-01055,2026-06-05,69.0,prelevement_sepa,paye
PAY-003166,ABO-01056,MEM-01056,2026-04-05,49.0,prelevement_sepa,paye
PAY-003167,ABO-01056,MEM-01056,2026-05-05,49.0,prelevement_sepa,paye
PAY-003168,ABO-01056,MEM-01056,2026-06-05,49.0,prelevement_sepa,paye
PAY-003169,ABO-01057,MEM-01057,2026-04-05,49.0,prelevement_sepa,paye
PAY-003170,ABO-01057,MEM-01057,2026-05-05,49.0,prelevement_sepa,paye
PAY-003171,ABO-01057,MEM-01057,2026-06-05,49.0,prelevement_sepa,paye
PAY-003172,ABO-01058,MEM-01058,2026-04-05,69.0,prelevement_sepa,paye
PAY-003173,ABO-01058,MEM-01058,2026-05-05,69.0,prelevement_sepa,paye
PAY-003174,ABO-01058,MEM-01058,2026-06-05,69.0,prelevement_sepa,paye
PAY-003175,ABO-01059,MEM-01059,2026-04-05,49.0,cb,paye
PAY-003176,ABO-01059,MEM-01059,2026-05-05,49.0,cb,paye
PAY-003177,ABO-01059,MEM-01059,2026-06-05,49.0,cb,paye
PAY-003178,ABO-01060,MEM-01060,2026-04-05,49.0,prelevement_sepa,paye
PAY-003179,ABO-01060,MEM-01060,2026-05-05,49.0,prelevement_sepa,paye
PAY-003180,ABO-01060,MEM-01060,2026-06-05,49.0,prelevement_sepa,paye
PAY-003181,ABO-01061,MEM-01061,2026-04-05,69.0,prelevement_sepa,paye
PAY-003182,ABO-01061,MEM-01061,2026-05-05,69.0,prelevement_sepa,paye
PAY-003183,ABO-01061,MEM-01061,2026-06-05,69.0,prelevement_sepa,paye
PAY-003184,ABO-01062,MEM-01062,2026-04-05,69.0,prelevement_sepa,paye
