checkin_id,membre_id,date_heure_entree,type_acces
CHK-005255,MEM-00889,2026-06-21T11:10,badge
CHK-005256,MEM-00890,2026-06-04T09:20,badge
CHK-005257,MEM-00890,2026-06-04T19:30,badge
CHK-005258,MEM-00890,2026-06-10T15:00,qr_code
CHK-005259,MEM-00890,2026-06-12T09:30,qr_code
CHK-005260,MEM-00890,2026-06-17T19:30,badge
CHK-005261,MEM-00890,2026-06-19T17:30,qr_code
CHK-005262,MEM-00890,2026-06-21T11:00,qr_code
CHK-005263,MEM-00891,2026-06-02T08:30,qr_code
CHK-005264,MEM-00891,2026-06-06T14:45,qr_code
CHK-005265,MEM-00891,2026-06-07T16:10,qr_code
CHK-005266,MEM-00891,2026-06-09T11:30,badge
CHK-005267,MEM-00891,2026-06-10T18:45,badge
CHK-005268,MEM-00891,2026-06-11T14:45,badge
CHK-005269,MEM-00891,2026-06-14T08:10,badge
CHK-005270,MEM-00891,2026-06-17T08:00,qr_code
CHK-005271,MEM-00891,2026-06-19T08:00,qr_code
CHK-005272,MEM-00891,2026-06-19T19:45,badge
CHK-005273,MEM-00891,2026-06-20T10:30,qr_code
CHK-005274,MEM-00891,2026-06-21T15:10,qr_code
CHK-005275,MEM-00892,2026-06-02T11:30,qr_code
CHK-005276,MEM-00892,2026-06-02T19:10,qr_code
CHK-005277,MEM-00892,2026-06-03T15:10,badge
CHK-005278,MEM-00892,2026-06-09T11:30,qr_code
CHK-005279,MEM-00892,2026-06-13T08:45,qr_code
CHK-005280,MEM-00892,2026-06-13T09:00,qr_code
CHK-005281,MEM-00892,2026-06-16T09:00,badge
CHK-005282,MEM-00892,2026-06-20T14:10,badge
CHK-005283,MEM-00892,2026-06-21T19:30,qr_code
CHK-005284,MEM-00893,2026-06-02T11:20,qr_code
CHK-005285,MEM-00893,2026-06-05T17:45,qr_code
CHK-005286,MEM-00893,2026-06-09T17:10,badge
CHK-005287,MEM-00893,2026-06-09T17:45,qr_code
CHK-005288,MEM-00893,2026-06-10T15:45,badge
CHK-005289,MEM-00893,2026-06-12T10:10,badge
CHK-005290,MEM-00893,2026-06-17T17:45,badge
CHK-005291,MEM-00893,2026-06-19T10:00,qr_code
CHK-005292,MEM-00893,2026-06-19T16:10,badge
CHK-005293,MEM-00894,2026-06-03T08:30,badge
CHK-005294,MEM-00894,2026-06-07T17:30,badge
CHK-005295,MEM-00894,2026-06-07T18:20,badge
CHK-005296,MEM-00894,2026-06-10T11:00,badge
CHK-005297,MEM-00894,2026-06-12T11:20,badge
CHK-005298,MEM-00894,2026-06-17T11:45,badge
CHK-005299,MEM-00894,2026-06-18T19:30,badge
CHK-005300,MEM-00894,2026-06-20T19:45,qr_code
CHK-005301,MEM-00894,2026-06-21T11:45,qr_code
CHK-005302,MEM-00897,2026-06-02T18:00,badge
CHK-005303,MEM-00897,2026-06-05T09:20,qr_code
CHK-005304,MEM-00897,2026-06-05T16:20,badge
CHK-005305,MEM-00897,2026-06-07T11:20,qr_code
CHK-005306,MEM-00897,2026-06-10T17:45,qr_code
CHK-005307,MEM-00897,2026-06-12T14:10,badge
CHK-005308,MEM-00897,2026-06-18T14:20,qr_code
CHK-005309,MEM-00897,2026-06-19T11:00,qr_code
CHK-005310,MEM-00897,2026-06-20T10:00,badge
CHK-005311,MEM-00897,2026-06-21T17:45,qr_code
CHK-005312,MEM-00898,2026-06-03T10:30,qr_code
CHK-005313,MEM-00898,2026-06-05T16:10,qr_code
CHK-005314,MEM-00898,2026-06-07T15:10,qr_code
CHK-005315,MEM-00898,2026-06-12T19:00,badge
CHK-005316,MEM-00898,2026-06-16T17:10,badge
CHK-005317,MEM-00899,2026-06-03T17:45,qr_code
CHK-005318,MEM-00899,2026-06-06T18:30,qr_code
CHK-005319,MEM-00899,2026-06-07T18:30,qr_code
CHK-005320,MEM-00899,2026-06-14T15:10,badge
CHK-005321,MEM-00899,2026-06-18T09:45,qr_code
CHK-005322,MEM-00899,2026-06-18T10:10,qr_code
CHK-005323,MEM-00900,2026-06-04T16:45,badge
CHK-005324,MEM-00900,2026-06-06T09:45,qr_code
CHK-005325,MEM-00900,2026-06-17T08:30,qr_code
CHK-005326,MEM-00900,2026-06-18T18:45,qr_code
CHK-005327,MEM-00900,2026-06-19T10:10,badge
CHK-005328,MEM-00900,2026-06-19T16:10,qr_code
CHK-005329,MEM-00900,2026-06-21T16:30,badge
CHK-005330,MEM-00901,2026-06-04T17:00,qr_code
CHK-005331,MEM-00901,2026-06-06T15:45,qr_code
CHK-005332,MEM-00902,2026-06-02T16:20,badge
CHK-005333,MEM-00902,2026-06-04T18:45,badge
CHK-005334,MEM-00902,2026-06-05T11:45,qr_code
CHK-005335,MEM-00902,2026-06-05T16:20,qr_code
CHK-005336,MEM-00902,2026-06-07T08:45,badge
CHK-005337,MEM-00902,2026-06-09T11:20,badge
CHK-005338,MEM-00902,2026-06-09T16:00,qr_code
CHK-005339,MEM-00902,2026-06-13T14:00,badge
CHK-005340,MEM-00902,2026-06-14T19:20,qr_code
CHK-005341,MEM-00902,2026-06-17T11:20,badge
CHK-005342,MEM-00902,2026-06-19T18:00,qr_code
CHK-005343,MEM-00903,2026-06-02T17:30,badge
CHK-005344,MEM-00903,2026-06-04T10:00,badge
CHK-005345,MEM-00903,2026-06-04T11:30,badge
CHK-005346,MEM-00903,2026-06-04T19:10,badge
CHK-005347,MEM-00903,2026-06-13T14:20,badge
CHK-005348,MEM-00903,2026-06-16T15:00,qr_code
CHK-005349,MEM-00903,2026-06-17T17:20,badge
CHK-005350,MEM-00903,2026-06-17T18:10,badge
CHK-005351,MEM-00903,2026-06-19T16:45,badge
CHK-005352,MEM-00903,2026-06-20T18:45,qr_code
CHK-005353,MEM-00905,2026-06-05T09:45,badge
CHK-005354,MEM-00905,2026-06-07T14:30,badge
CHK-005355,MEM-00905,2026-06-11T10:30,qr_code
CHK-005356,MEM-00905,2026-06-12T10:45,qr_code
CHK-005357,MEM-00905,2026-06-19T11:20,badge
CHK-005358,MEM-00906,2026-06-02T10:10,badge
CHK-005359,MEM-00906,2026-06-04T18:30,qr_code
CHK-005360,MEM-00906,2026-06-13T10:00,badge
CHK-005361,MEM-00906,2026-06-13T18:45,badge
CHK-005362,MEM-00906,2026-06-18T09:30,qr_code
CHK-005363,MEM-00906,2026-06-19T16:30,qr_code
CHK-005364,MEM-00906,2026-06-19T19:45,badge
CHK-005365,MEM-00907,2026-06-03T15:20,qr_code
CHK-005366,MEM-00907,2026-06-06T17:20,badge
CHK-005367,MEM-00907,2026-06-13T17:00,qr_code
CHK-005368,MEM-00907,2026-06-16T10:20,qr_code
CHK-005369,MEM-00907,2026-06-20T15:10,badge
CHK-005370,MEM-00908,2026-06-04T09:00,qr_code
CHK-005371,MEM-00908,2026-06-04T19:45,badge
CHK-005372,MEM-00908,2026-06-09T17:20,badge
CHK-005373,MEM-00908,2026-06-11T08:45,qr_code
CHK-005374,MEM-00908,2026-06-19T16:10,qr_code
CHK-005375,MEM-00909,2026-06-04T19:00,badge
CHK-005376,MEM-00909,2026-06-10T09:45,badge
CHK-005377,MEM-00909,2026-06-13T11:45,badge
CHK-005378,MEM-00909,2026-06-16T16:45,badge
CHK-005379,MEM-00909,2026-06-18T16:20,qr_code
CHK-005380,MEM-00909,2026-06-18T17:10,badge
CHK-005381,MEM-00909,2026-06-19T19:45,badge
CHK-005382,MEM-00910,2026-06-02T09:10,qr_code
CHK-005383,MEM-00910,2026-06-02T16:20,badge
CHK-005384,MEM-00910,2026-06-07T19:00,qr_code
CHK-005385,MEM-00910,2026-06-12T09:00,badge
CHK-005386,MEM-00910,2026-06-16T15:10,qr_code
CHK-005387,MEM-00910,2026-06-16T18:45,badge
CHK-005388,MEM-00910,2026-06-17T16:20,badge
CHK-005389,MEM-00910,2026-06-18T10:20,badge
CHK-005390,MEM-00910,2026-06-21T10:45,badge
CHK-005391,MEM-00910,2026-06-21T18:00,qr_code
CHK-005392,MEM-00911,2026-06-04T08:45,badge
CHK-005393,MEM-00911,2026-06-04T14:20,badge
CHK-005394,MEM-00911,2026-06-05T11:30,badge
CHK-005395,MEM-00911,2026-06-06T09:00,badge
CHK-005396,MEM-00911,2026-06-11T16:10,qr_code
CHK-005397,MEM-00911,2026-06-13T10:20,qr_code
CHK-005398,MEM-00911,2026-06-14T09:45,qr_code
CHK-005399,MEM-00911,2026-06-20T10:45,qr_code
CHK-005400,MEM-00911,2026-06-20T14:30,qr_code
CHK-005401,MEM-00912,2026-06-03T11:30,qr_code
CHK-005402,MEM-00912,2026-06-04T17:10,qr_code
CHK-005403,MEM-00912,2026-06-04T18:10,qr_code
CHK-005404,MEM-00912,2026-06-05T09:00,badge
CHK-005405,MEM-00912,2026-06-05T18:45,qr_code
CHK-005406,MEM-00912,2026-06-09T14:10,badge
CHK-005407,MEM-00912,2026-06-11T18:20,badge
CHK-005408,MEM-00912,2026-06-20T19:20,badge
CHK-005409,MEM-00912,2026-06-21T19:30,qr_code
CHK-005410,MEM-00913,2026-06-03T18:45,qr_code
CHK-005411,MEM-00913,2026-06-04T16:30,badge
CHK-005412,MEM-00913,2026-06-06T19:00,badge
CHK-005413,MEM-00913,2026-06-07T11:10,badge
CHK-005414,MEM-00913,2026-06-11T16:45,badge
CHK-005415,MEM-00913,2026-06-14T08:20,qr_code
CHK-005416,MEM-00913,2026-06-14T15:10,qr_code
CHK-005417,MEM-00913,2026-06-17T17:10,qr_code
CHK-005418,MEM-00913,2026-06-17T18:10,badge
CHK-005419,MEM-00913,2026-06-18T16:45,badge
CHK-005420,MEM-00913,2026-06-21T16:00,badge
CHK-005421,MEM-00914,2026-06-02T16:30,badge
CHK-005422,MEM-00914,2026-06-03T11:20,badge
CHK-005423,MEM-00914,2026-06-04T08:20,qr_code
CHK-005424,MEM-00914,2026-06-04T14:45,badge
CHK-005425,MEM-00914,2026-06-07T15:20,badge
CHK-005426,MEM-00914,2026-06-14T09:45,badge
CHK-005427,MEM-00914,2026-06-14T17:45,badge
CHK-005428,MEM-00916,2026-06-02T17:30,qr_code
CHK-005429,MEM-00916,2026-06-06T10:45,qr_code
CHK-005430,MEM-00916,2026-06-06T15:10,badge
CHK-005431,MEM-00916,2026-06-07T08:00,badge
CHK-005432,MEM-00916,2026-06-18T15:00,badge
CHK-005433,MEM-00916,2026-06-21T10:45,qr_code
CHK-005434,MEM-00916,2026-06-21T11:10,badge
CHK-005435,MEM-00916,2026-06-21T11:30,qr_code
CHK-005436,MEM-00917,2026-06-03T15:45,qr_code
CHK-005437,MEM-00917,2026-06-05T19:45,qr_code
CHK-005438,MEM-00917,2026-06-06T18:30,qr_code
CHK-005439,MEM-00917,2026-06-07T15:00,badge
CHK-005440,MEM-00917,2026-06-09T10:45,qr_code
CHK-005441,MEM-00917,2026-06-11T10:10,qr_code
CHK-005442,MEM-00917,2026-06-12T09:20,qr_code
CHK-005443,MEM-00917,2026-06-12T19:00,badge
CHK-005444,MEM-00917,2026-06-16T18:00,qr_code
CHK-005445,MEM-00917,2026-06-19T16:00,qr_code
CHK-005446,MEM-00917,2026-06-19T18:20,badge
CHK-005447,MEM-00918,2026-06-04T16:30,badge
CHK-005448,MEM-00918,2026-06-05T19:00,badge
CHK-005449,MEM-00918,2026-06-10T18:30,badge
CHK-005450,MEM-00918,2026-06-13T19:20,badge
CHK-005451,MEM-00918,2026-06-16T16:10,qr_code
CHK-005452,MEM-00918,2026-06-16T19:20,qr_code
CHK-005453,MEM-00918,2026-06-19T11:30,badge
CHK-005454,MEM-00918,2026-06-19T17:45,badge
CHK-005455,MEM-00918,2026-06-20T15:45,badge
CHK-005456,MEM-00918,2026-06-20T16:20,qr_code
CHK-005457,MEM-00919,2026-06-07T08:00,badge
CHK-005458,MEM-00919,2026-06-11T09:30,badge
CHK-005459,MEM-00919,2026-06-14T18:45,qr_code
CHK-005460,MEM-00919,2026-06-19T08:45,badge
CHK-005461,MEM-00919,2026-06-20T11:30,badge
CHK-005462,MEM-00920,2026-06-03T17:20,badge
CHK-005463,MEM-00922,2026-06-02T09:10,badge
CHK-005464,MEM-00922,2026-06-04T16:30,qr_code
CHK-005465,MEM-00922,2026-06-09T14:20,qr_code
CHK-005466,MEM-00922,2026-06-12T14:00,badge
CHK-005467,MEM-00922,2026-06-14T14:20,badge
CHK-005468,MEM-00922,2026-06-16T09:20,badge
CHK-005469,MEM-00922,2026-06-17T18:00,badge
CHK-005470,MEM-00922,2026-06-21T18:10,badge
CHK-005471,MEM-00923,2026-06-04T18:10,qr_code
CHK-005472,MEM-00923,2026-06-05T15:10,qr_code
CHK-005473,MEM-00923,2026-06-14T11:10,qr_code
CHK-005474,MEM-00923,2026-06-17T10:10,badge
CHK-005475,MEM-00923,2026-06-20T10:20,qr_code
CHK-005476,MEM-00923,2026-06-20T14:10,qr_code
CHK-005477,MEM-00923,2026-06-21T08:00,qr_code
CHK-005478,MEM-00924,2026-06-02T14:45,qr_code
CHK-005479,MEM-00924,2026-06-11T18:10,badge
CHK-005480,MEM-00924,2026-06-13T17:20,badge
CHK-005481,MEM-00924,2026-06-14T10:30,badge
CHK-005482,MEM-00924,2026-06-19T11:30,badge
CHK-005483,MEM-00924,2026-06-21T09:00,badge
CHK-005484,MEM-00927,2026-06-02T08:00,badge
CHK-005485,MEM-00927,2026-06-03T16:20,badge
CHK-005486,MEM-00927,2026-06-04T16:10,qr_code
CHK-005487,MEM-00927,2026-06-06T08:10,badge
CHK-005488,MEM-00927,2026-06-10T17:45,qr_code
CHK-005489,MEM-00927,2026-06-11T19:00,qr_code
CHK-005490,MEM-00927,2026-06-14T09:00,badge
CHK-005491,MEM-00927,2026-06-14T18:10,badge
CHK-005492,MEM-00927,2026-06-14T18:45,badge
CHK-005493,MEM-00927,2026-06-20T17:00,badge
CHK-005494,MEM-00927,2026-06-21T17:20,qr_code
CHK-005495,MEM-00928,2026-06-06T11:00,qr_code
CHK-005496,MEM-00928,2026-06-06T19:10,qr_code
CHK-005497,MEM-00928,2026-06-18T09:45,badge
CHK-005498,MEM-00928,2026-06-19T17:30,badge
CHK-005499,MEM-00928,2026-06-20T15:00,qr_code
CHK-005500,MEM-00928,2026-06-21T08:20,badge
CHK-005501,MEM-00928,2026-06-21T17:45,qr_code
CHK-005502,MEM-00929,2026-06-06T18:20,qr_code
CHK-005503,MEM-00929,2026-06-07T14:20,qr_code
CHK-005504,MEM-00930,2026-06-12T18:10,qr_code
CHK-005505,MEM-00930,2026-06-13T10:45,qr_code
CHK-005506,MEM-00930,2026-06-13T19:30,qr_code
CHK-005507,MEM-00930,2026-06-16T15:45,qr_code
CHK-005508,MEM-00930,2026-06-18T11:45,qr_code
CHK-005509,MEM-00930,2026-06-20T09:45,qr_code
CHK-005510,MEM-00930,2026-06-21T10:20,badge
CHK-005511,MEM-00931,2026-06-03T08:30,qr_code
CHK-005512,MEM-00931,2026-06-05T15:45,qr_code
CHK-005513,MEM-00931,2026-06-09T19:30,badge
CHK-005514,MEM-00931,2026-06-11T10:10,badge
CHK-005515,MEM-00931,2026-06-12T11:20,qr_code
CHK-005516,MEM-00931,2026-06-12T14:20,qr_code
CHK-005517,MEM-00931,2026-06-12T17:45,badge
CHK-005518,MEM-00931,2026-06-13T19:00,badge
CHK-005519,MEM-00931,2026-06-17T14:45,badge
CHK-005520,MEM-00931,2026-06-19T09:45,qr_code
CHK-005521,MEM-00932,2026-06-12T11:00,qr_code
CHK-005522,MEM-00933,2026-06-02T09:45,badge
CHK-005523,MEM-00933,2026-06-05T11:45,badge
CHK-005524,MEM-00933,2026-06-13T18:20,badge
CHK-005525,MEM-00933,2026-06-17T16:30,qr_code
CHK-005526,MEM-00933,2026-06-18T10:30,badge
CHK-005527,MEM-00933,2026-06-18T14:45,badge
CHK-005528,MEM-00933,2026-06-18T17:20,badge
CHK-005529,MEM-00934,2026-06-02T16:45,qr_code
CHK-005530,MEM-00934,2026-06-03T16:00,badge
CHK-005531,MEM-00934,2026-06-03T17:30,qr_code
CHK-005532,MEM-00934,2026-06-04T16:45,qr_code
CHK-005533,MEM-00934,2026-06-09T18:30,badge
CHK-005534,MEM-00934,2026-06-09T19:20,qr_code
CHK-005535,MEM-00934,2026-06-11T08:30,qr_code
CHK-005536,MEM-00934,2026-06-13T09:30,badge
CHK-005537,MEM-00934,2026-06-13T09:45,badge
CHK-005538,MEM-00934,2026-06-14T09:45,qr_code
CHK-005539,MEM-00934,2026-06-14T15:10,badge
CHK-005540,MEM-00934,2026-06-17T18:30,badge
CHK-005541,MEM-00936,2026-06-06T18:10,qr_code
CHK-005542,MEM-00936,2026-06-10T19:20,qr_code
CHK-005543,MEM-00936,2026-06-11T19:10,badge
CHK-005544,MEM-00936,2026-06-12T08:10,qr_code
CHK-005545,MEM-00936,2026-06-13T11:45,qr_code
CHK-005546,MEM-00936,2026-06-14T11:00,badge
CHK-005547,MEM-00936,2026-06-18T11:45,badge
CHK-005548,MEM-00936,2026-06-19T17:00,qr_code
CHK-005549,MEM-00937,2026-06-03T19:45,badge
CHK-005550,MEM-00937,2026-06-10T08:20,badge
CHK-005551,MEM-00937,2026-06-12T14:10,badge
CHK-005552,MEM-00937,2026-06-16T16:30,badge
CHK-005553,MEM-00937,2026-06-17T09:45,qr_code
CHK-005554,MEM-00937,2026-06-18T15:20,badge
CHK-005555,MEM-00937,2026-06-19T15:10,qr_code
CHK-005556,MEM-00938,2026-06-03T17:10,badge
CHK-005557,MEM-00938,2026-06-06T10:30,qr_code
CHK-005558,MEM-00938,2026-06-06T19:10,badge
CHK-005559,MEM-00938,2026-06-09T18:00,badge
CHK-005560,MEM-00938,2026-06-14T19:45,badge
CHK-005561,MEM-00938,2026-06-21T18:20,badge
CHK-005562,MEM-00939,2026-06-02T08:00,qr_code
CHK-005563,MEM-00939,2026-06-02T10:20,qr_code
CHK-005564,MEM-00939,2026-06-09T14:45,badge
CHK-005565,MEM-00939,2026-06-09T16:10,badge
CHK-005566,MEM-00939,2026-06-09T18:30,badge
CHK-005567,MEM-00939,2026-06-11T10:10,qr_code
CHK-005568,MEM-00939,2026-06-14T17:45,qr_code
CHK-005569,MEM-00939,2026-06-14T18:10,qr_code
CHK-005570,MEM-00939,2026-06-21T08:45,badge
CHK-005571,MEM-00940,2026-06-05T10:30,badge
CHK-005572,MEM-00940,2026-06-06T14:45,qr_code
CHK-005573,MEM-00940,2026-06-11T11:10,badge
CHK-005574,MEM-00940,2026-06-11T17:45,badge
CHK-005575,MEM-00940,2026-06-12T14:45,qr_code
CHK-005576,MEM-00940,2026-06-17T17:10,qr_code
CHK-005577,MEM-00940,2026-06-18T11:45,badge
CHK-005578,MEM-00941,2026-06-04T10:30,badge
CHK-005579,MEM-00941,2026-06-09T18:20,qr_code
CHK-005580,MEM-00941,2026-06-12T17:10,badge
CHK-005581,MEM-00941,2026-06-14T14:00,qr_code
CHK-005582,MEM-00941,2026-06-19T08:10,badge
CHK-005583,MEM-00942,2026-06-02T14:20,badge
CHK-005584,MEM-00942,2026-06-04T16:10,badge
CHK-005585,MEM-00942,2026-06-09T09:10,qr_code
CHK-005586,MEM-00942,2026-06-10T09:10,qr_code
CHK-005587,MEM-00942,2026-06-11T08:20,badge
CHK-005588,MEM-00942,2026-06-11T09:00,qr_code
CHK-005589,MEM-00942,2026-06-12T14:10,badge
CHK-005590,MEM-00942,2026-06-13T19:45,qr_code
CHK-005591,MEM-00942,2026-06-14T10:45,qr_code
CHK-005592,MEM-00942,2026-06-18T16:00,badge
CHK-005593,MEM-00942,2026-06-20T19:30,qr_code
CHK-005594,MEM-00943,2026-06-03T08:00,badge
CHK-005595,MEM-00943,2026-06-07T08:45,badge
CHK-005596,MEM-00943,2026-06-14T18:00,qr_code
CHK-005597,MEM-00944,2026-06-06T11:20,badge
CHK-005598,MEM-00944,2026-06-09T18:10,qr_code
CHK-005599,MEM-00944,2026-06-09T18:10,qr_code
CHK-005600,MEM-00944,2026-06-11T16:00,badge
CHK-005601,MEM-00944,2026-06-11T17:10,qr_code
CHK-005602,MEM-00944,2026-06-13T14:45,badge
CHK-005603,MEM-00944,2026-06-14T14:45,qr_code
CHK-005604,MEM-00944,2026-06-20T10:45,badge
CHK-005605,MEM-00944,2026-06-20T16:20,qr_code
CHK-005606,MEM-00945,2026-06-05T19:10,badge
CHK-005607,MEM-00945,2026-06-09T19:20,qr_code
CHK-005608,MEM-00945,2026-06-10T08:30,badge
CHK-005609,MEM-00945,2026-06-19T17:20,qr_code
CHK-005610,MEM-00946,2026-06-02T14:30,qr_code
CHK-005611,MEM-00946,2026-06-03T08:00,badge
CHK-005612,MEM-00946,2026-06-06T15:30,qr_code
CHK-005613,MEM-00946,2026-06-07T17:45,badge
CHK-005614,MEM-00946,2026-06-09T14:45,qr_code
CHK-005615,MEM-00946,2026-06-10T08:10,badge
CHK-005616,MEM-00946,2026-06-13T18:00,badge
CHK-005617,MEM-00946,2026-06-14T19:20,badge
CHK-005618,MEM-00946,2026-06-18T15:00,qr_code
CHK-005619,MEM-00946,2026-06-18T17:10,qr_code
CHK-005620,MEM-00947,2026-06-03T19:20,badge
CHK-005621,MEM-00947,2026-06-03T19:30,badge
CHK-005622,MEM-00947,2026-06-05T15:00,badge
CHK-005623,MEM-00947,2026-06-06T17:00,badge
CHK-005624,MEM-00947,2026-06-06T19:30,badge
CHK-005625,MEM-00947,2026-06-07T14:20,badge
CHK-005626,MEM-00947,2026-06-09T10:45,qr_code
CHK-005627,MEM-00947,2026-06-09T15:20,qr_code
CHK-005628,MEM-00947,2026-06-09T16:45,qr_code
CHK-005629,MEM-00947,2026-06-18T18:20,badge
CHK-005630,MEM-00947,2026-06-19T11:20,qr_code
CHK-005631,MEM-00947,2026-06-20T10:20,badge
CHK-005632,MEM-00947,2026-06-21T18:20,badge
CHK-005633,MEM-00948,2026-06-02T15:00,badge
CHK-005634,MEM-00948,2026-06-04T17:20,qr_code
CHK-005635,MEM-00948,2026-06-06T18:00,badge
CHK-005636,MEM-00948,2026-06-09T14:20,badge
CHK-005637,MEM-00948,2026-06-18T10:30,qr_code
CHK-005638,MEM-00948,2026-06-18T18:20,badge
CHK-005639,MEM-00948,2026-06-19T15:20,qr_code
CHK-005640,MEM-00948,2026-06-19T17:20,qr_code
CHK-005641,MEM-00949,2026-06-03T18:30,badge
CHK-005642,MEM-00949,2026-06-09T14:30,qr_code
CHK-005643,MEM-00949,2026-06-17T11:00,badge
CHK-005644,MEM-00950,2026-06-03T10:00,badge
CHK-005645,MEM-00950,2026-06-04T16:45,badge
CHK-005646,MEM-00950,2026-06-07T10:20,qr_code
CHK-005647,MEM-00950,2026-06-18T15:30,qr_code
CHK-005648,MEM-00950,2026-06-19T10:20,qr_code
CHK-005649,MEM-00951,2026-06-09T11:20,badge
CHK-005650,MEM-00951,2026-06-10T17:10,badge
CHK-005651,MEM-00951,2026-06-13T10:00,qr_code
CHK-005652,MEM-00951,2026-06-17T19:10,qr_code
CHK-005653,MEM-00951,2026-06-20T19:45,badge
CHK-005654,MEM-00952,2026-06-06T08:10,qr_code
CHK-005655,MEM-00952,2026-06-13T08:30,badge
CHK-005656,MEM-00952,2026-06-14T15:30,badge
CHK-005657,MEM-00952,2026-06-16T08:45,badge
CHK-005658,MEM-00952,2026-06-16T09:20,badge
CHK-005659,MEM-00952,2026-06-19T17:30,badge
CHK-005660,MEM-00952,2026-06-20T15:00,badge
CHK-005661,MEM-00953,2026-06-02T19:20,badge
CHK-005662,MEM-00953,2026-06-03T10:45,badge
CHK-005663,MEM-00953,2026-06-06T10:00,qr_code
CHK-005664,MEM-00953,2026-06-09T17:10,qr_code
CHK-005665,MEM-00953,2026-06-10T17:45,qr_code
CHK-005666,MEM-00953,2026-06-12T18:30,badge
CHK-005667,MEM-00953,2026-06-12T19:30,qr_code
CHK-005668,MEM-00953,2026-06-17T10:10,qr_code
CHK-005669,MEM-00953,2026-06-20T11:45,badge
CHK-005670,MEM-00953,2026-06-21T08:20,badge
CHK-005671,MEM-00954,2026-06-07T17:20,qr_code
CHK-005672,MEM-00954,2026-06-10T17:20,badge
CHK-005673,MEM-00954,2026-06-11T08:20,qr_code
CHK-005674,MEM-00954,2026-06-17T10:00,badge
CHK-005675,MEM-00954,2026-06-19T14:20,qr_code
CHK-005676,MEM-00954,2026-06-19T15:00,qr_code
CHK-005677,MEM-00954,2026-06-19T16:00,qr_code
CHK-005678,MEM-00955,2026-06-05T08:30,badge
CHK-005679,MEM-00955,2026-06-07T15:10,badge
CHK-005680,MEM-00955,2026-06-07T19:10,qr_code
CHK-005681,MEM-00955,2026-06-10T08:30,badge
CHK-005682,MEM-00955,2026-06-12T11:20,badge
CHK-005683,MEM-00955,2026-06-14T19:45,qr_code
CHK-005684,MEM-00955,2026-06-16T18:20,badge
CHK-005685,MEM-00955,2026-06-17T08:00,badge
CHK-005686,MEM-00955,2026-06-18T15:10,qr_code
CHK-005687,MEM-00956,2026-06-07T17:45,badge
CHK-005688,MEM-00956,2026-06-09T09:45,badge
CHK-005689,MEM-00956,2026-06-09T14:10,qr_code
CHK-005690,MEM-00956,2026-06-16T11:20,qr_code
CHK-005691,MEM-00956,2026-06-18T15:30,qr_code
CHK-005692,MEM-00956,2026-06-20T18:30,badge
CHK-005693,MEM-00956,2026-06-21T17:00,qr_code
CHK-005694,MEM-00958,2026-06-09T17:20,badge
CHK-005695,MEM-00958,2026-06-16T10:00,qr_code
CHK-005696,MEM-00959,2026-06-06T14:00,badge
CHK-005697,MEM-00959,2026-06-06T16:10,badge
CHK-005698,MEM-00959,2026-06-07T10:10,badge
CHK-005699,MEM-00959,2026-06-21T16:10,qr_code
CHK-005700,MEM-00960,2026-06-03T08:20,qr_code
CHK-005701,MEM-00960,2026-06-05T16:20,badge
CHK-005702,MEM-00960,2026-06-09T10:30,qr_code
CHK-005703,MEM-00960,2026-06-11T19:45,badge
CHK-005704,MEM-00960,2026-06-18T17:45,badge
CHK-005705,MEM-00960,2026-06-20T15:30,qr_code
CHK-005706,MEM-00960,2026-06-20T18:10,badge
CHK-005707,MEM-00961,2026-06-02T09:45,badge
CHK-005708,MEM-00961,2026-06-03T16:45,badge
CHK-005709,MEM-00961,2026-06-06T19:30,badge
CHK-005710,MEM-00961,2026-06-14T11:20,qr_code
CHK-005711,MEM-00961,2026-06-17T08:00,badge
CHK-005712,MEM-00961,2026-06-19T15:00,badge
CHK-005713,MEM-00961,2026-06-21T14:45,qr_code
CHK-005714,MEM-00962,2026-06-03T17:00,badge
CHK-005715,MEM-00962,2026-06-06T10:20,qr_code
CHK-005716,MEM-00962,2026-06-18T16:20,badge
CHK-005717,MEM-00963,2026-06-04T10:30,qr_code
CHK-005718,MEM-00963,2026-06-05T08:10,qr_code
CHK-005719,MEM-00963,2026-06-06T08:30,qr_code
CHK-005720,MEM-00963,2026-06-06T17:10,qr_code
CHK-005721,MEM-00963,2026-06-09T09:20,qr_code
CHK-005722,MEM-00963,2026-06-10T14:10,badge
CHK-005723,MEM-00963,2026-06-12T08:45,qr_code
CHK-005724,MEM-00963,2026-06-13T09:30,qr_code
CHK-005725,MEM-00963,2026-06-13T10:00,badge
CHK-005726,MEM-00963,2026-06-18T08:45,badge
CHK-005727,MEM-00963,2026-06-18T15:00,qr_code
CHK-005728,MEM-00963,2026-06-20T09:20,qr_code
CHK-005729,MEM-00964,2026-06-03T10:45,badge
CHK-005730,MEM-00964,2026-06-06T19:00,qr_code
CHK-005731,MEM-00964,2026-06-20T08:45,qr_code
CHK-005732,MEM-00965,2026-06-02T11:00,badge
CHK-005733,MEM-00965,2026-06-04T16:00,qr_code
CHK-005734,MEM-00965,2026-06-06T09:30,badge
CHK-005735,MEM-00965,2026-06-09T16:20,qr_code
CHK-005736,MEM-00965,2026-06-11T11:00,badge
CHK-005737,MEM-00965,2026-06-12T16:45,qr_code
